transaction_id,account_id,transaction_type,merchant_name,transaction_amount,transaction_status,transaction_timestamp,decline_reason
TXN00003155,CARD000051,PURCHASE,Apollo Pharmacy,23390.05,APPROVED,2026-04-07 07:57:48.036829,
TXN00003156,CARD000091,PURCHASE,Croma,8035.61,APPROVED,2026-07-07 20:06:48.036829,
TXN00003157,ACC0000175,TRANSFER,BookMyShow,22986.75,APPROVED,2026-07-11 13:50:48.036829,
TXN00003158,ACC0000146,TRANSFER,Tata CLiQ,477.64,APPROVED,2026-04-11 18:32:48.036829,
TXN00003159,ACC0000421,DEPOSIT,Amazon India,49117.06,APPROVED,2026-04-07 16:18:48.036829,
TXN00003160,CARD000234,PURCHASE,Ola,39954.23,APPROVED,2026-06-27 13:21:48.036829,
TXN00003161,ACC0000602,TRANSFER,Flipkart,26633.79,APPROVED,2026-05-26 09:58:48.036829,
TXN00003162,CARD000272,PURCHASE,DMart,52558.68,APPROVED,2026-04-14 04:40:48.036829,
TXN00003163,ACC0000326,PURCHASE,Ola,31121.29,APPROVED,2026-05-03 23:40:48.036829,
TXN00003164,CARD000276,PURCHASE,Croma,46711.87,APPROVED,2026-06-30 08:07:48.036829,
TXN00003165,CARD000103,PURCHASE,Zomato,50189.61,APPROVED,2026-05-03 23:54:48.036829,
TXN00003166,ACC0000165,PURCHASE,BookMyShow,14717.14,APPROVED,2026-03-30 04:16:48.036829,
TXN00003167,ACC0000486,PURCHASE,IRCTC,21116.08,APPROVED,2026-05-21 01:51:48.036829,
TXN00003168,CARD000104,PURCHASE,Zomato,58222.07,DECLINED,2026-07-21 13:04:48.036829,SUSPECTED_FRAUD
TXN00003169,ACC0000061,PAYMENT,Reliance Digital,21916.38,PENDING,2026-06-18 11:57:48.036829,
TXN00003170,ACC0000650,TRANSFER,IRCTC,60263.25,APPROVED,2026-06-20 12:35:48.036829,
TXN00003171,ACC0000024,WITHDRAWAL,BookMyShow,37579.32,APPROVED,2026-04-05 06:51:48.036829,
TXN00003172,ACC0000422,PAYMENT,Ola,62438.87,APPROVED,2026-06-09 07:14:48.036829,
TXN00003173,ACC0000589,DEPOSIT,Myntra,31608.81,APPROVED,2026-07-18 17:01:48.036829,
TXN00003174,CARD000196,PURCHASE,Tata CLiQ,12095.25,APPROVED,2026-05-21 22:49:48.036829,
TXN00003175,CARD000138,PURCHASE,Reliance Digital,58503.01,DECLINED,2026-04-09 12:58:48.036829,CARD_BLOCKED
TXN00003176,CARD000263,PURCHASE,Zomato,16362.49,DECLINED,2026-06-13 00:03:48.036829,EXPIRED_CARD
TXN00003177,ACC0000432,PURCHASE,Reliance Digital,70536.39,APPROVED,2026-04-14 09:52:48.036829,
TXN00003178,ACC0000545,PAYMENT,Zomato,25669.19,APPROVED,2026-04-17 06:05:48.036829,
TXN00003179,CARD000171,PURCHASE,IRCTC,37854.8,APPROVED,2026-07-22 08:20:48.036829,
TXN00003180,ACC0000036,DEPOSIT,Nykaa,71992.33,APPROVED,2026-06-11 13:01:48.036829,
TXN00003181,CARD000151,PURCHASE,BookMyShow,11379.1,APPROVED,2026-03-29 12:48:48.036829,
TXN00003182,ACC0000201,TRANSFER,Jio Recharge,59572.4,APPROVED,2026-06-28 21:10:48.036829,
TXN00003183,ACC0000490,DEPOSIT,Amazon India,2917.55,APPROVED,2026-05-14 14:18:48.036829,
TXN00003184,CARD000296,PURCHASE,Amazon India,38301.09,DECLINED,2026-06-23 03:10:48.036829,CARD_BLOCKED
TXN00003185,CARD000225,PURCHASE,Swiggy,30446.87,APPROVED,2026-05-22 14:39:48.036829,
TXN00003186,ACC0000630,PAYMENT,Zomato,55666.27,APPROVED,2026-06-18 01:51:48.036829,
TXN00003187,ACC0000182,PURCHASE,IRCTC,32926.5,APPROVED,2026-04-29 06:51:48.036829,
TXN00003188,ACC0000317,TRANSFER,MakeMyTrip,48204.25,APPROVED,2026-04-08 16:43:48.036829,
TXN00003189,ACC0000407,TRANSFER,DMart,16928.41,APPROVED,2026-06-17 16:51:48.036829,
TXN00003190,ACC0000435,PURCHASE,Zomato,3301.55,APPROVED,2026-04-25 23:13:48.036829,
TXN00003191,ACC0000394,TRANSFER,Zomato,64827.43,APPROVED,2026-07-01 20:02:48.036829,
TXN00003192,ACC0000686,PURCHASE,Croma,5388.04,APPROVED,2026-05-28 16:52:48.036829,
TXN00003193,CARD000241,PURCHASE,Amazon India,9929.1,APPROVED,2026-07-10 06:24:48.036829,
TXN00003194,CARD000203,PURCHASE,Swiggy,31527.93,APPROVED,2026-07-11 07:41:48.036829,
TXN00003195,ACC0000542,TRANSFER,Ola,13949.1,APPROVED,2026-05-05 13:38:48.036829,
TXN00003196,ACC0000158,PURCHASE,Jio Recharge,396.2,APPROVED,2026-04-23 12:44:48.036829,
TXN00003197,CARD000219,PURCHASE,Ola,23324.84,APPROVED,2026-04-18 20:10:48.036829,
TXN00003198,CARD000098,PURCHASE,Flipkart,65872.79,APPROVED,2026-05-16 23:40:48.036829,
TXN00003199,ACC0000022,PURCHASE,MakeMyTrip,14164.21,APPROVED,2026-04-09 09:30:48.036829,
TXN00003200,ACC0000244,TRANSFER,Myntra,23021.77,APPROVED,2026-05-23 07:22:48.036829,
TXN00003201,CARD000229,PURCHASE,Nykaa,64507.28,DECLINED,2026-03-31 01:30:48.036829,CARD_BLOCKED
TXN00003202,CARD000256,PURCHASE,BookMyShow,33662.44,APPROVED,2026-04-11 20:36:48.036829,
TXN00003203,ACC0000163,PAYMENT,Croma,60936.67,APPROVED,2026-07-12 11:06:48.036829,
TXN00003204,CARD000175,PURCHASE,Croma,30685.48,DECLINED,2026-07-08 03:33:48.036829,SUSPECTED_FRAUD
TXN00003205,ACC0000479,PAYMENT,Apollo Pharmacy,30630.2,DECLINED,2026-07-18 23:30:48.036829,ACCOUNT_FROZEN
TXN00003206,ACC0000624,PAYMENT,Croma,48284.97,APPROVED,2026-05-11 06:11:48.036829,
TXN00003207,CARD000071,PURCHASE,DMart,856.02,APPROVED,2026-05-06 22:14:48.036829,
TXN00003208,ACC0000495,DEPOSIT,Zomato,38140.14,APPROVED,2026-05-28 05:28:48.036829,
TXN00003209,ACC0000297,TRANSFER,Tata CLiQ,64140.89,APPROVED,2026-05-28 13:14:48.036829,
TXN00003210,CARD000076,PURCHASE,Zomato,61534.63,PENDING,2026-07-24 21:42:48.036829,
TXN00003211,ACC0000545,TRANSFER,BigBasket,35454.37,PENDING,2026-06-21 06:21:48.036829,
TXN00003212,ACC0000262,DEPOSIT,Uber,45777.3,APPROVED,2026-04-19 05:20:48.036829,
TXN00003213,CARD000276,PURCHASE,Flipkart,31915.83,APPROVED,2026-06-21 05:21:48.036829,
TXN00003214,ACC0000380,WITHDRAWAL,Croma,23951.7,APPROVED,2026-04-07 10:37:48.036829,
TXN00003215,ACC0000466,WITHDRAWAL,Flipkart,4251.15,APPROVED,2026-07-22 18:12:48.036829,
TXN00003216,ACC0000624,WITHDRAWAL,Amazon India,9052.35,APPROVED,2026-05-09 09:38:48.036829,
TXN00003217,ACC0000591,WITHDRAWAL,Apollo Pharmacy,61847.59,APPROVED,2026-04-30 06:58:48.036829,
TXN00003218,ACC0000388,PAYMENT,Zomato,39171.93,APPROVED,2026-05-14 21:52:48.036829,
TXN00003219,ACC0000438,WITHDRAWAL,Amazon India,13516.21,APPROVED,2026-07-03 07:27:48.036829,
TXN00003220,ACC0000115,DEPOSIT,IRCTC,68456.96,APPROVED,2026-04-17 13:15:48.036829,
TXN00003221,CARD000188,PURCHASE,IRCTC,73509.89,APPROVED,2026-05-21 13:19:48.036829,
TXN00003222,ACC0000645,PURCHASE,Jio Recharge,13535.04,APPROVED,2026-04-29 03:46:48.036829,
TXN00003223,CARD000154,PURCHASE,IRCTC,28659.5,DECLINED,2026-03-28 11:08:48.036829,SUSPECTED_FRAUD
TXN00003224,ACC0000534,WITHDRAWAL,Amazon India,46905.5,APPROVED,2026-06-04 02:57:48.036829,
TXN00003225,ACC0000617,PAYMENT,Amazon India,18830.75,DECLINED,2026-06-02 23:52:48.036829,INVALID_PIN
TXN00003226,ACC0000165,PURCHASE,Nykaa,50315.34,APPROVED,2026-07-05 21:11:48.036829,
TXN00003227,ACC0000642,WITHDRAWAL,Flipkart,42378.96,APPROVED,2026-03-31 20:10:48.036829,
TXN00003228,CARD000254,PURCHASE,Flipkart,7109.48,APPROVED,2026-04-16 01:02:48.036829,
TXN00003229,CARD000124,PURCHASE,Tata CLiQ,36928.49,APPROVED,2026-03-27 09:21:48.036829,
TXN00003230,ACC0000388,PURCHASE,Croma,26870.12,APPROVED,2026-07-21 08:37:48.036829,
TXN00003231,ACC0000534,TRANSFER,Jio Recharge,72485.82,APPROVED,2026-05-14 02:23:48.036829,
TXN00003232,CARD000189,PURCHASE,IRCTC,20686.99,APPROVED,2026-07-20 05:10:48.036829,
TXN00003233,CARD000057,PURCHASE,Flipkart,72723.51,APPROVED,2026-04-13 20:46:48.036829,
TXN00003234,CARD000067,PURCHASE,Ola,73421.55,APPROVED,2026-04-15 23:35:48.036829,
TXN00003235,ACC0000538,PURCHASE,Reliance Digital,22964.7,APPROVED,2026-06-24 13:41:48.036829,
TXN00003236,ACC0000280,PURCHASE,IRCTC,49244.49,APPROVED,2026-05-15 11:32:48.036829,
TXN00003237,ACC0000693,PURCHASE,Apollo Pharmacy,54493.37,APPROVED,2026-04-22 19:42:48.036829,
TXN00003238,CARD000029,PURCHASE,MakeMyTrip,63353.38,APPROVED,2026-05-21 10:22:48.036829,
TXN00003239,ACC0000008,TRANSFER,Amazon India,31725.99,APPROVED,2026-04-05 18:02:48.036829,
TXN00003240,CARD000066,PURCHASE,MakeMyTrip,64824.25,APPROVED,2026-06-22 23:47:48.036829,
TXN00003241,CARD000002,PURCHASE,Croma,73011.32,APPROVED,2026-04-19 07:00:48.036829,
TXN00003242,ACC0000095,DEPOSIT,Jio Recharge,55954.98,APPROVED,2026-06-15 16:04:48.036829,
TXN00003243,ACC0000677,PAYMENT,IRCTC,44629.48,APPROVED,2026-05-18 07:24:48.036829,
TXN00003244,CARD000002,PURCHASE,Zomato,56335.31,APPROVED,2026-03-29 10:14:48.036829,
TXN00003245,ACC0000278,WITHDRAWAL,Nykaa,35726.86,APPROVED,2026-03-29 12:38:48.036829,
TXN00003246,CARD000277,PURCHASE,Nykaa,33799.77,APPROVED,2026-04-07 14:21:48.036829,
TXN00003247,ACC0000245,DEPOSIT,Ola,8179.98,APPROVED,2026-06-07 10:33:48.036829,
TXN00003248,CARD000163,PURCHASE,MakeMyTrip,63666.32,APPROVED,2026-05-24 17:23:48.036829,
TXN00003249,ACC0000146,TRANSFER,Flipkart,29017.14,APPROVED,2026-05-27 05:37:48.036829,
TXN00003250,ACC0000486,TRANSFER,MakeMyTrip,3537.06,APPROVED,2026-04-10 03:06:48.036829,
TXN00003251,CARD000208,PURCHASE,Amazon India,26204.83,APPROVED,2026-07-11 12:49:48.036829,
TXN00003252,ACC0000499,PAYMENT,Croma,64183.6,APPROVED,2026-05-01 20:01:48.036829,
TXN00003253,ACC0000659,TRANSFER,Swiggy,48202.57,DECLINED,2026-04-17 14:40:48.036829,ACCOUNT_FROZEN
TXN00003254,ACC0000152,DEPOSIT,Jio Recharge,20646.15,APPROVED,2026-06-07 11:02:48.036829,
TXN00003255,ACC0000289,PAYMENT,MakeMyTrip,38401.73,APPROVED,2026-07-12 19:17:48.036829,
TXN00003256,CARD000085,PURCHASE,MakeMyTrip,17650.02,APPROVED,2026-06-29 07:07:48.036829,
TXN00003257,ACC0000198,WITHDRAWAL,Swiggy,41232.41,APPROVED,2026-04-21 12:13:48.036829,
TXN00003258,CARD000116,PURCHASE,Swiggy,4004.1,APPROVED,2026-05-21 06:03:48.036829,
TXN00003259,CARD000197,PURCHASE,Ola,42109.43,APPROVED,2026-07-04 03:11:48.036829,
TXN00003260,CARD000141,PURCHASE,Nykaa,67220.38,APPROVED,2026-05-15 14:30:48.036829,
TXN00003261,ACC0000331,PAYMENT,BigBasket,27525.57,APPROVED,2026-06-08 04:20:48.036829,
TXN00003262,CARD000243,PURCHASE,Amazon India,5992.62,APPROVED,2026-04-24 19:28:48.036829,
TXN00003263,ACC0000509,PAYMENT,IRCTC,26176.22,APPROVED,2026-07-05 03:20:48.036829,
TXN00003264,ACC0000258,WITHDRAWAL,Croma,11432.25,APPROVED,2026-07-09 04:37:48.036829,
TXN00003265,CARD000228,PURCHASE,MakeMyTrip,55904.17,APPROVED,2026-07-10 08:42:48.036829,
TXN00003266,CARD000006,PURCHASE,Amazon India,56748.76,APPROVED,2026-05-20 05:51:48.036829,
TXN00003267,CARD000060,PURCHASE,Tata CLiQ,23962.85,APPROVED,2026-06-20 02:48:48.036829,
TXN00003268,CARD000292,PURCHASE,Myntra,49633.88,DECLINED,2026-05-09 18:18:48.036829,INSUFFICIENT_CREDIT_LIMIT
TXN00003269,ACC0000516,DEPOSIT,MakeMyTrip,41658.21,DECLINED,2026-07-15 00:19:48.036829,ACCOUNT_FROZEN
TXN00003270,CARD000133,PURCHASE,Ola,4698.64,APPROVED,2026-04-29 00:51:48.036829,
TXN00003271,ACC0000643,PURCHASE,Flipkart,23489.42,APPROVED,2026-05-01 00:46:48.036829,
TXN00003272,ACC0000620,PAYMENT,Jio Recharge,36640.83,APPROVED,2026-07-09 04:43:48.036829,
TXN00003273,CARD000183,PURCHASE,Ola,22757.24,APPROVED,2026-04-08 04:49:48.036829,
TXN00003274,ACC0000559,WITHDRAWAL,Myntra,63813.81,APPROVED,2026-04-18 04:35:48.036829,
TXN00003275,ACC0000647,PAYMENT,Ola,6048.79,APPROVED,2026-04-12 09:27:48.036829,
TXN00003276,ACC0000005,PURCHASE,Apollo Pharmacy,25669.89,APPROVED,2026-04-17 23:04:48.036829,
TXN00003277,CARD000010,PURCHASE,Uber,44630.27,DECLINED,2026-05-08 09:16:48.036829,INSUFFICIENT_CREDIT_LIMIT
TXN00003278,CARD000297,PURCHASE,IRCTC,31727.94,APPROVED,2026-07-09 11:16:48.036829,
TXN00003279,CARD000205,PURCHASE,Croma,593.33,APPROVED,2026-04-08 15:14:48.036829,
TXN00003280,ACC0000523,PURCHASE,IRCTC,14334.96,APPROVED,2026-05-11 17:33:48.036829,
TXN00003281,ACC0000191,DEPOSIT,Amazon India,40177.14,APPROVED,2026-04-22 01:51:48.036829,
TXN00003282,ACC0000120,TRANSFER,MakeMyTrip,11953.25,DECLINED,2026-05-11 17:31:48.036829,SUSPECTED_FRAUD
TXN00003283,ACC0000029,DEPOSIT,IRCTC,68535.08,APPROVED,2026-04-19 20:28:48.036829,
TXN00003284,CARD000027,PURCHASE,Ola,26097.56,APPROVED,2026-07-08 11:44:48.036829,
TXN00003285,ACC0000339,DEPOSIT,IRCTC,35522.85,APPROVED,2026-07-06 23:59:48.036829,
TXN00003286,CARD000297,PURCHASE,Uber,12309.94,DECLINED,2026-04-25 23:45:48.036829,EXPIRED_CARD
TXN00003287,ACC0000381,PAYMENT,Jio Recharge,27924.38,APPROVED,2026-06-02 13:26:48.036829,
TXN00003288,ACC0000146,PURCHASE,Nykaa,32063.83,APPROVED,2026-05-22 01:56:48.036829,
TXN00003289,ACC0000025,DEPOSIT,BookMyShow,41164.91,DECLINED,2026-06-11 16:53:48.036829,SUSPECTED_FRAUD
TXN00003290,ACC0000350,WITHDRAWAL,Tata CLiQ,46245.02,APPROVED,2026-03-28 12:34:48.036829,
TXN00003291,CARD000181,PURCHASE,BigBasket,35208.37,APPROVED,2026-04-25 21:55:48.036829,
TXN00003292,CARD000203,PURCHASE,DMart,9916.25,APPROVED,2026-05-09 03:44:48.036829,
TXN00003293,CARD000232,PURCHASE,Zomato,51561.58,APPROVED,2026-06-01 20:42:48.036829,
TXN00003294,ACC0000585,PAYMENT,BookMyShow,73804.42,APPROVED,2026-04-02 03:30:48.036829,
TXN00003295,ACC0000231,DEPOSIT,Myntra,58677.06,APPROVED,2026-04-05 08:09:48.036829,
TXN00003296,CARD000181,PURCHASE,Tata CLiQ,9895.94,APPROVED,2026-03-29 02:04:48.036829,
TXN00003297,ACC0000310,WITHDRAWAL,BookMyShow,63716.98,APPROVED,2026-06-07 16:52:48.036829,
TXN00003298,ACC0000342,PAYMENT,Ola,8180.53,APPROVED,2026-04-12 01:16:48.036829,
TXN00003299,ACC0000281,TRANSFER,BookMyShow,10204.78,APPROVED,2026-04-20 22:07:48.036829,
TXN00003300,ACC0000458,DEPOSIT,DMart,2193.25,APPROVED,2026-07-06 14:04:48.036829,
TXN00003301,ACC0000672,PAYMENT,Nykaa,18128.28,APPROVED,2026-06-21 17:01:48.036829,
TXN00003302,CARD000009,PURCHASE,Apollo Pharmacy,74043.12,APPROVED,2026-04-25 12:00:48.036829,
TXN00003303,CARD000291,PURCHASE,Croma,60341.31,APPROVED,2026-03-28 09:55:48.036829,
TXN00003304,ACC0000312,PAYMENT,Swiggy,15934.25,APPROVED,2026-06-16 12:17:48.036829,
TXN00003305,ACC0000185,PAYMENT,DMart,16147.14,APPROVED,2026-06-26 16:17:48.036829,
TXN00003306,ACC0000263,DEPOSIT,Ola,66454.63,APPROVED,2026-06-04 05:12:48.036829,
TXN00003307,ACC0000343,DEPOSIT,Nykaa,55989.18,APPROVED,2026-06-23 07:10:48.036829,
TXN00003308,CARD000281,PURCHASE,Uber,65546.5,APPROVED,2026-05-04 00:06:48.036829,
TXN00003309,ACC0000441,WITHDRAWAL,Jio Recharge,21526.04,APPROVED,2026-05-21 22:38:48.036829,
TXN00003310,ACC0000646,PAYMENT,Ola,74588.17,APPROVED,2026-06-17 22:31:48.036829,
TXN00003311,ACC0000631,PURCHASE,Swiggy,29465.08,APPROVED,2026-04-07 08:14:48.036829,
TXN00003312,ACC0000330,PURCHASE,Ola,7877.31,APPROVED,2026-04-21 03:00:48.036829,
TXN00003313,ACC0000301,PURCHASE,Flipkart,52286.64,APPROVED,2026-06-11 12:43:48.036829,
TXN00003314,ACC0000165,PURCHASE,Tata CLiQ,41884.53,APPROVED,2026-05-17 23:22:48.036829,
TXN00003315,CARD000294,PURCHASE,Reliance Digital,23037.06,APPROVED,2026-07-06 12:39:48.036829,
TXN00003316,ACC0000019,WITHDRAWAL,DMart,67915.21,APPROVED,2026-07-20 21:50:48.036829,
TXN00003317,CARD000099,PURCHASE,BigBasket,70743.46,APPROVED,2026-07-04 12:45:48.036829,
TXN00003318,ACC0000667,PAYMENT,Amazon India,27014.81,PENDING,2026-03-31 23:28:48.036829,
TXN00003319,ACC0000357,WITHDRAWAL,Ola,42086.45,PENDING,2026-04-26 23:39:48.036829,
TXN00003320,CARD000203,PURCHASE,Uber,7416.21,APPROVED,2026-07-03 20:31:48.036829,
TXN00003321,ACC0000564,PAYMENT,DMart,14717.73,DECLINED,2026-04-16 00:26:48.036829,DAILY_LIMIT_EXCEEDED
TXN00003322,ACC0000100,WITHDRAWAL,Tata CLiQ,24212.5,APPROVED,2026-04-29 02:57:48.036829,
TXN00003323,CARD000284,PURCHASE,Myntra,27845.24,APPROVED,2026-04-18 22:38:48.036829,
TXN00003324,CARD000187,PURCHASE,BookMyShow,1987.95,DECLINED,2026-05-13 13:24:48.036829,INCORRECT_CVV
TXN00003325,CARD000002,PURCHASE,BigBasket,4638.4,APPROVED,2026-05-01 18:37:48.036829,
TXN00003326,CARD000266,PURCHASE,Croma,17730.05,APPROVED,2026-06-22 09:21:48.036829,
TXN00003327,ACC0000411,DEPOSIT,Amazon India,58148.22,APPROVED,2026-07-01 06:02:48.036829,
TXN00003328,ACC0000422,PURCHASE,MakeMyTrip,34265.93,APPROVED,2026-06-04 19:10:48.036829,
TXN00003329,ACC0000310,DEPOSIT,Nykaa,62878.5,APPROVED,2026-07-07 02:00:48.036829,
TXN00003330,CARD000051,PURCHASE,BigBasket,30100.19,APPROVED,2026-05-10 20:26:48.036829,
TXN00003331,CARD000289,PURCHASE,Swiggy,11808.4,DECLINED,2026-04-16 23:30:48.036829,CARD_BLOCKED
TXN00003332,ACC0000573,PURCHASE,Croma,24928.65,APPROVED,2026-04-03 01:10:48.036829,
TXN00003333,ACC0000606,TRANSFER,Jio Recharge,11007.77,DECLINED,2026-06-03 08:53:48.036829,SUSPECTED_FRAUD
TXN00003334,ACC0000109,PAYMENT,Amazon India,72634.7,DECLINED,2026-04-05 19:22:48.036829,INSUFFICIENT_FUNDS
TXN00003335,CARD000023,PURCHASE,Uber,35311.57,APPROVED,2026-07-16 16:38:48.036829,
TXN00003336,ACC0000587,PAYMENT,Amazon India,3397.06,DECLINED,2026-06-22 11:23:48.036829,INSUFFICIENT_FUNDS
TXN00003337,CARD000238,PURCHASE,Uber,35584.94,APPROVED,2026-04-19 22:22:48.036829,
TXN00003338,ACC0000538,DEPOSIT,Reliance Digital,72029.16,PENDING,2026-07-11 23:45:48.036829,
TXN00003339,ACC0000535,WITHDRAWAL,IRCTC,74741.9,APPROVED,2026-04-29 16:24:48.036829,
TXN00003340,ACC0000320,PURCHASE,BookMyShow,68960.15,APPROVED,2026-06-19 00:01:48.036829,
TXN00003341,CARD000143,PURCHASE,BigBasket,28845.09,APPROVED,2026-04-04 06:28:48.036829,
TXN00003342,CARD000165,PURCHASE,IRCTC,51162.92,APPROVED,2026-04-08 12:19:48.036829,
TXN00003343,ACC0000463,WITHDRAWAL,Amazon India,6937.84,APPROVED,2026-03-28 23:51:48.036829,
TXN00003344,CARD000266,PURCHASE,Swiggy,70485.07,APPROVED,2026-05-15 17:59:48.036829,
TXN00003345,ACC0000602,TRANSFER,Tata CLiQ,42259.84,APPROVED,2026-06-20 11:29:48.036829,
TXN00003346,ACC0000610,DEPOSIT,BigBasket,49156.11,APPROVED,2026-04-06 01:28:48.036829,
TXN00003347,CARD000120,PURCHASE,Apollo Pharmacy,45395.56,APPROVED,2026-06-15 13:05:48.036829,
TXN00003348,CARD000122,PURCHASE,BigBasket,34620.43,APPROVED,2026-06-27 00:05:48.036829,
TXN00003349,ACC0000567,TRANSFER,Apollo Pharmacy,21269.46,APPROVED,2026-06-29 14:13:48.036829,
TXN00003350,CARD000105,PURCHASE,Jio Recharge,5505.75,APPROVED,2026-06-06 15:09:48.036829,
TXN00003351,ACC0000352,DEPOSIT,Reliance Digital,72729.83,APPROVED,2026-07-22 06:19:48.036829,
TXN00003352,CARD000095,PURCHASE,DMart,19415.87,APPROVED,2026-07-01 13:52:48.036829,
TXN00003353,ACC0000046,DEPOSIT,BookMyShow,37831.37,APPROVED,2026-07-02 16:51:48.036829,
TXN00003354,ACC0000386,PURCHASE,Flipkart,72489.61,DECLINED,2026-05-30 06:41:48.036829,INVALID_PIN
TXN00003355,CARD000120,PURCHASE,Amazon India,68491.15,APPROVED,2026-05-16 02:20:48.036829,
TXN00003356,CARD000283,PURCHASE,Tata CLiQ,69216.34,APPROVED,2026-05-09 21:46:48.036829,
TXN00003357,CARD000061,PURCHASE,MakeMyTrip,24917.4,PENDING,2026-07-11 01:15:48.036829,
TXN00003358,CARD000132,PURCHASE,Apollo Pharmacy,61648.2,APPROVED,2026-07-14 16:52:48.036829,
TXN00003359,CARD000133,PURCHASE,IRCTC,9098.23,APPROVED,2026-05-18 12:34:48.036829,
TXN00003360,ACC0000020,TRANSFER,Ola,62277.15,APPROVED,2026-06-25 04:53:48.036829,
TXN00003361,CARD000210,PURCHASE,Uber,9502.92,APPROVED,2026-05-05 17:20:48.036829,
TXN00003362,ACC0000302,WITHDRAWAL,BookMyShow,12368.54,DECLINED,2026-04-16 03:07:48.036829,DAILY_LIMIT_EXCEEDED
TXN00003363,CARD000297,PURCHASE,Jio Recharge,16286.78,APPROVED,2026-07-05 02:02:48.036829,
TXN00003364,ACC0000600,PURCHASE,Tata CLiQ,49606.37,APPROVED,2026-05-28 22:19:48.036829,
TXN00003365,ACC0000239,WITHDRAWAL,Uber,19453.04,APPROVED,2026-05-13 21:01:48.036829,
TXN00003366,ACC0000137,PAYMENT,Myntra,42731.61,APPROVED,2026-06-18 06:48:48.036829,
TXN00003367,ACC0000154,PAYMENT,Croma,42493.32,APPROVED,2026-06-04 05:10:48.036829,
TXN00003368,CARD000172,PURCHASE,MakeMyTrip,20168.89,APPROVED,2026-04-04 14:42:48.036829,
TXN00003369,CARD000095,PURCHASE,Flipkart,3095.8,DECLINED,2026-07-22 20:18:48.036829,SUSPECTED_FRAUD
TXN00003370,ACC0000084,PAYMENT,BookMyShow,42809.08,APPROVED,2026-07-11 11:35:48.036829,
TXN00003371,ACC0000574,TRANSFER,Jio Recharge,25591.25,DECLINED,2026-05-09 13:49:48.036829,SUSPECTED_FRAUD
TXN00003372,CARD000275,PURCHASE,Swiggy,29985.16,APPROVED,2026-06-30 21:39:48.036829,
TXN00003373,ACC0000508,PAYMENT,Amazon India,59946.16,APPROVED,2026-05-19 08:29:48.036829,
TXN00003374,CARD000048,PURCHASE,Croma,27660.27,APPROVED,2026-06-06 06:27:48.036829,
TXN00003375,ACC0000028,PURCHASE,Uber,33556.6,APPROVED,2026-06-23 00:32:48.036829,
TXN00003376,ACC0000006,TRANSFER,Nykaa,47515.04,DECLINED,2026-04-24 05:51:48.036829,ACCOUNT_FROZEN
TXN00003377,ACC0000090,WITHDRAWAL,Reliance Digital,69987.66,DECLINED,2026-07-21 00:50:48.036829,DAILY_LIMIT_EXCEEDED
TXN00003378,ACC0000642,DEPOSIT,Myntra,59915.28,DECLINED,2026-06-13 22:34:48.036829,DAILY_LIMIT_EXCEEDED
TXN00003379,ACC0000149,WITHDRAWAL,Flipkart,31152.19,APPROVED,2026-07-08 10:00:48.036829,
TXN00003380,ACC0000275,DEPOSIT,Apollo Pharmacy,44542.5,APPROVED,2026-05-25 02:26:48.036829,
TXN00003381,ACC0000406,DEPOSIT,Uber,29048.18,APPROVED,2026-06-15 15:07:48.036829,
TXN00003382,CARD000062,PURCHASE,Amazon India,14240.98,APPROVED,2026-06-06 16:10:48.036829,
TXN00003383,ACC0000375,TRANSFER,BigBasket,70006.61,DECLINED,2026-06-12 04:44:48.036829,INSUFFICIENT_FUNDS
TXN00003384,CARD000238,PURCHASE,Amazon India,57679.24,APPROVED,2026-05-03 02:10:48.036829,
TXN00003385,CARD000232,PURCHASE,BookMyShow,41654.15,APPROVED,2026-04-24 11:29:48.036829,
TXN00003386,ACC0000247,TRANSFER,Zomato,57063.57,APPROVED,2026-07-06 16:33:48.036829,
TXN00003387,CARD000255,PURCHASE,Zomato,17915.41,APPROVED,2026-06-13 13:13:48.036829,
TXN00003388,ACC0000270,WITHDRAWAL,Apollo Pharmacy,8525.2,APPROVED,2026-05-04 18:38:48.036829,
TXN00003389,ACC0000535,PAYMENT,BookMyShow,958.04,APPROVED,2026-05-08 13:25:48.036829,
TXN00003390,CARD000119,PURCHASE,Myntra,3680.02,DECLINED,2026-06-27 19:47:48.036829,INCORRECT_CVV
TXN00003391,CARD000148,PURCHASE,Tata CLiQ,21115.92,APPROVED,2026-07-13 18:12:48.036829,
TXN00003392,CARD000238,PURCHASE,Swiggy,72329.81,APPROVED,2026-05-02 08:27:48.036829,
TXN00003393,ACC0000060,TRANSFER,Ola,67940.27,APPROVED,2026-05-02 19:04:48.036829,
TXN00003394,ACC0000420,PAYMENT,Amazon India,41559.63,APPROVED,2026-05-13 15:47:48.036829,
TXN00003395,ACC0000237,TRANSFER,Reliance Digital,73556.77,APPROVED,2026-05-12 09:36:48.036829,
TXN00003396,ACC0000094,WITHDRAWAL,Apollo Pharmacy,11407.44,APPROVED,2026-06-03 11:55:48.036829,
TXN00003397,ACC0000690,WITHDRAWAL,DMart,22464.24,APPROVED,2026-04-14 07:06:48.036829,
TXN00003398,CARD000240,PURCHASE,Nykaa,68004.63,APPROVED,2026-05-17 23:51:48.036829,
TXN00003399,CARD000250,PURCHASE,Amazon India,61032.31,APPROVED,2026-06-20 10:56:48.036829,
